symbol,entry_time,exit_time,direction,entry_price,exit_price,stop_loss,position_size,pnl,exit_reason,phase,range_id,partial_exited,original_risk,inv_price,stop_price
EUR/USD,2024-11-07 12:00:00,2024-11-11 08:00:00,long,1.07937,1.0686043500900269,1.0686043500900269,32295.26841700425,-347.6795535260784,SL,Model-1,665,False,0.010765649909973085,1.0759629011154177,1.0686043500900269
EUR/USD,2024-10-09 07:15:00,2024-11-12 08:00:00,short,1.09625,1.0633625000000002,1.09625,8885.57986628995,292.2245078526084,TP2,OTE,549,True,0.016443749999999868,1.0963121056556702,
EUR/USD,2024-11-13 08:00:00,2024-11-13 08:00:00,short,1.06257,1.064056158065796,1.064056158065796,241386.99997157158,-358.7392369860219,SL,KOD,689,False,0.001486158065795884,1.064056158065796,1.064056158065796
EUR/USD,2024-11-12 04:00:00,2024-11-13 12:00:00,short,1.06264,1.0593261137962342,1.0648492574691772,79867.27480894218,264.67106012172735,TP1_50%,KOD,683,False,0.002209257469177217,1.0648492574691772,1.0648492574691772
EUR/USD,2024-11-12 04:00:00,2024-11-13 16:00:00,short,1.06264,1.0582214850616456,1.06264,79867.27480894218,352.8947468289698,TP2,KOD,683,True,0.002209257469177217,1.0648492574691772,1.0648492574691772
EUR/USD,2024-11-08 12:00:00,2024-11-14 00:00:00,short,1.06948,1.055751646709442,1.0786322355270386,18994.24203512483,260.75966514455877,TP1_50%,KOD,670,False,0.009152235527038588,1.0786322355270386,1.0786322355270386
EUR/USD,2024-11-14 20:00:00,2024-11-15 04:00:00,short,1.05339,1.054741144180298,1.054741144180298,273198.7948220201,-369.1309616882067,SL,KOD,697,False,0.001351144180298025,1.054741144180298,1.054741144180298
EUR/USD,2024-11-19 04:00:00,2024-11-19 16:00:00,short,1.05734,1.0590976476669312,1.0590976476669312,125586.1338469916,-220.7361751550749,SL,Model-1,709,False,0.0028804799652100144,1.06022047996521,1.06022047996521
EUR/USD,2024-11-19 08:00:00,2024-11-19 16:00:00,short,1.05801,1.0590976476669312,1.0590976476669312,332596.99207106023,-361.74834245444254,SL,KOD,709,False,0.0010876476669312574,1.0590976476669312,1.0590976476669312
EUR/USD,2024-11-19 12:00:00,2024-11-20 08:00:00,long,1.05882,1.0563008785247805,1.0563008785247805,143600.99185884156,-361.7483424544426,SL,Model-1,713,False,0.002519121475219599,1.0563008785247805,1.0563008785247805
EUR/USD,2024-11-08 08:00:00,2024-11-20 12:00:00,short,1.07669,1.0524644749999998,1.0786322355270386,10763.83959251901,260.75966514455996,TP1_50%,OTE,670,False,0.01615034999999998,1.07755965590477,
EUR/USD,2024-11-20 04:00:00,2024-11-20 12:00:00,short,1.05681,1.0523684085845948,1.0597710609436035,59117.09667079609,262.5739890766892,TP1_50%,KOD,717,False,0.0029610609436034885,1.0597710609436035,1.0597710609436035
EUR/USD,2024-11-20 08:00:00,2024-11-20 12:00:00,short,1.05599,1.0526733880996706,1.0582010746002195,79169.34418845335,262.57398907669796,TP1_50%,KOD,716,False,0.0022110746002195203,1.0582010746002195,1.0582010746002195
EUR/USD,2024-11-20 20:00:00,2024-11-21 00:00:00,long,1.05463,1.0556307599067687,1.0539628267288208,268732.1671965127,268.9363785893417,TP1_50%,KOD,719,False,0.0006671732711791556,1.0539628267288208,1.0539628267288208
EUR/USD,2024-11-20 20:00:00,2024-11-21 04:00:00,long,1.05463,1.05463,1.05463,268732.1671965127,0.0,SL,KOD,719,True,0.0006671732711791556,1.0539628267288208,1.0539628267288208
EUR/USD,2024-11-06 00:00:00,2024-11-21 12:00:00,short,1.07696,1.052159449958801,1.0934937000274658,10189.175954259388,252.69716813219117,TP1_50%,KOD,660,False,0.016533700027465903,1.0934937000274658,1.0934937000274658
EUR/USD,2024-11-20 08:00:00,2024-11-21 12:00:00,short,1.05599,1.051567850799561,1.05599,79169.34418845335,350.0986521022522,TP2,KOD,716,True,0.0022110746002195203,1.0582010746002195,1.0582010746002195
EUR/USD,2024-11-08 12:00:00,2024-11-21 16:00:00,short,1.06948,1.0511755289459228,1.06948,18994.24203512483,347.6795535260784,TP2,KOD,670,True,0.009152235527038588,1.0786322355270386,1.0786322355270386
EUR/USD,2024-11-20 04:00:00,2024-11-21 16:00:00,short,1.05681,1.050887878112793,1.05681,59117.09667079609,350.09865210225223,TP2,KOD,717,True,0.0029610609436034885,1.0597710609436035,1.0597710609436035
EUR/USD,2024-11-21 08:00:00,2024-11-21 16:00:00,short,1.05282,1.0502721293449406,1.0545185804367063,107136.68832683482,272.9704242681937,TP1_50%,KOD,722,False,0.0016985804367062318,1.0545185804367063,1.0545185804367063
EUR/USD,2024-11-21 08:00:00,2024-11-21 16:00:00,short,1.05282,1.0494228391265876,1.05282,107136.68832683482,363.96056569090905,TP2,KOD,722,True,0.0016985804367062318,1.0545185804367063,1.0545185804367063
EUR/USD,2024-11-06 00:00:00,2024-11-22 08:00:00,short,1.07696,1.0438925999450681,1.07696,10189.175954259388,336.92955750958674,TP2,KOD,660,True,0.016533700027465903,1.0934937000274658,1.0934937000274658
EUR/USD,2024-11-08 08:00:00,2024-11-22 08:00:00,short,1.07669,1.0443893,1.07669,10763.83959251901,347.6795535260784,TP2,OTE,670,True,0.01615034999999998,1.07755965590477,
EUR/USD,2024-11-13 12:00:00,2024-11-22 08:00:00,short,1.05734,1.0452251382827757,1.0654165744781494,21764.453060974756,263.67333918472616,TP1_50%,Breaker,689,False,0.008076574478149467,1.0654165744781494,1.0654165744781494
EUR/USD,2024-11-25 00:00:00,2024-11-25 04:00:00,long,1.04823,1.0476689338684082,1.0476689338684082,751562.5899845767,-421.6763150117545,SL,KOD,727,False,0.000561066131591792,1.0476689338684082,1.0476689338684082
EUR/USD,2024-11-25 20:00:00,2024-11-26 08:00:00,short,1.04464,1.051193118095398,1.051193118095398,63060.48245975115,-413.2427887115194,SL,KOD,735,False,0.006553118095397936,1.051193118095398,1.051193118095398
EUR/USD,2024-11-13 12:00:00,2024-11-27 12:00:00,short,1.05734,1.05734,1.05734,21764.453060974756,0.0,SL,Breaker,689,True,0.008076574478149467,1.0654165744781494,1.0654165744781494
EUR/USD,2024-11-27 16:00:00,2024-12-02 00:00:00,short,1.05656,1.0529217924118037,1.058985471725464,83484.36485273627,303.73344970296677,TP1_50%,Breaker,741,False,0.0024254717254641456,1.058985471725464,1.058985471725464
EUR/USD,2024-11-29 00:00:00,2024-12-02 00:00:00,long,1.05718,1.0560777187347412,1.0560777187347412,367399.81500294013,-404.97793293728904,SL,KOD,750,False,0.0011022812652587977,1.0560777187347412,1.0560777187347412
EUR/USD,2024-11-27 16:00:00,2024-12-02 04:00:00,short,1.05656,1.0517090565490717,1.05656,83484.36485273627,404.977932937289,TP2,Breaker,741,True,0.0024254717254641456,1.058985471725464,1.058985471725464
EUR/USD,2024-12-02 00:00:00,2024-12-02 12:00:00,short,1.05228,1.0485882837295533,1.054741144180298,82274.32106156791,303.73344970295767,TP1_50%,KOD,759,False,0.0024611441802979694,1.054741144180298,1.054741144180298
EUR/USD,2024-12-02 00:00:00,2024-12-02 12:00:00,short,1.05228,1.0473577116394042,1.05228,82274.32106156791,404.97793293728904,TP2,KOD,759,True,0.0024611441802979694,1.054741144180298,1.054741144180298
EUR/USD,2024-12-04 00:00:00,2024-12-04 00:00:00,short,1.05123,1.0509538018226627,1.051414132118225,1154678.5907947186,318.9201221879868,TP1_50%,KOD,769,False,0.00018413211822498887,1.051414132118225,1.051414132118225
EUR/USD,2024-12-04 00:00:00,2024-12-04 00:00:00,short,1.05123,1.0508617357635501,1.05123,1154678.5907947186,425.22682958415334,TP2,KOD,769,True,0.00018413211822498887,1.051414132118225,1.051414132118225
EUR/USD,2024-12-09 00:00:00,2024-12-09 08:00:00,short,1.05341,1.056859016418457,1.056859016418457,127604.42840004814,-440.10976861959614,SL,KOD,784,False,0.0034490164184570737,1.056859016418457,1.056859016418457
EUR/USD,2024-12-09 08:00:00,2024-12-09 08:00:00,long,1.05639,1.0570257917404173,1.0559661388397217,519167.37113948894,330.0823264646971,TP1_50%,KOD,788,False,0.0004238611602782605,1.0559661388397217,1.0559661388397217
EUR/USD,2024-12-09 08:00:00,2024-12-09 12:00:00,long,1.05639,1.0572377223205565,1.05639,519167.37113948894,440.10976861959614,TP2,KOD,788,True,0.0004238611602782605,1.0559661388397217,1.0559661388397217
EUR/USD,2024-12-10 16:00:00,2024-12-11 04:00:00,long,1.05259,1.0526316165924072,1.0526316165924072,195917.1630139783,8.15340471874963,SL,Model-1,795,False,0.0022801035308837037,1.0503098964691162,1.0503098964691162
EUR/USD,2024-12-10 20:00:00,2024-12-11 04:00:00,long,1.05305,1.0526316165924072,1.0526316165924072,1067708.2480853181,-446.71141514889007,SL,KOD,795,False,0.000418383407592815,1.0526316165924072,1.0526316165924072
EUR/USD,2024-12-03 04:00:00,2024-12-12 12:00:00,long,1.05292,1.0484378337860107,1.0484378337860107,94870.83014837188,-425.22682958415334,SL,KOD,763,False,0.004482166213989336,1.0484378337860107,1.0484378337860107
EUR/USD,2024-12-04 12:00:00,2024-12-12 12:00:00,long,1.0532,1.0476689338684082,1.0476689338684082,79570.51283582156,-440.10976861959614,SL,Breaker,762,False,0.005531066131591711,1.0476689338684082,1.0476689338684082
EUR/USD,2024-12-11 04:00:00,2024-12-13 00:00:00,short,1.0505,1.046304793357849,1.0532968044281006,79861.03902378808,335.0335613616676,TP1_50%,KOD,797,False,0.0027968044281005966,1.0532968044281006,1.0532968044281006
EUR/USD,2024-12-11 04:00:00,2024-12-16 00:00:00,short,1.0505,1.0505,1.0505,79861.03902378808,0.0,SL,KOD,797,True,0.0027968044281005966,1.0532968044281006,1.0532968044281006
