datetime,open,high,low,close
2016-02-08 20:00:00,1.1201,1.12375,1.12004,1.12083
2016-02-09 00:00:00,1.12083,1.12135,1.11676,1.11752
2016-02-09 04:00:00,1.11753,1.12361,1.11623,1.12286
2016-02-09 08:00:00,1.12288,1.13241,1.12252,1.13171
2016-02-09 12:00:00,1.1317,1.13381,1.12818,1.1294
2016-02-09 16:00:00,1.12941,1.12972,1.12832,1.12906
2016-02-09 20:00:00,1.12906,1.13114,1.12848,1.1294
2016-02-10 00:00:00,1.12938,1.13017,1.12551,1.12586
2016-02-10 04:00:00,1.12588,1.12727,1.12368,1.12696
2016-02-10 08:00:00,1.12696,1.12729,1.11602,1.12225
2016-02-10 12:00:00,1.12225,1.12963,1.12196,1.12932
2016-02-10 16:00:00,1.12933,1.13092,1.12738,1.13031
2016-02-10 20:00:00,1.1303,1.13201,1.12798,1.12926
2016-02-11 00:00:00,1.12925,1.13545,1.12749,1.13147
2016-02-11 04:00:00,1.13148,1.13466,1.13054,1.13431
2016-02-11 08:00:00,1.1343,1.13765,1.13117,1.13621
2016-02-11 12:00:00,1.13623,1.13668,1.13153,1.13256
2016-02-11 16:00:00,1.13257,1.13336,1.13057,1.13083
2016-02-11 20:00:00,1.13089,1.13152,1.12947,1.12974
2016-02-12 00:00:00,1.12975,1.13248,1.12647,1.128
2016-02-12 04:00:00,1.128,1.12987,1.1262,1.12678
2016-02-12 08:00:00,1.12677,1.12776,1.1214,1.1234
2016-02-12 12:00:00,1.12338,1.12574,1.12281,1.12543
2016-02-12 16:00:00,1.12544,1.12592,1.12476,1.1253
2016-02-14 16:00:00,1.12346,1.12497,1.12156,1.12335
2016-02-14 20:00:00,1.12334,1.12391,1.12126,1.12219
2016-02-15 00:00:00,1.1222,1.12295,1.11877,1.11934
2016-02-15 04:00:00,1.11935,1.12089,1.11785,1.11803
2016-02-15 08:00:00,1.11803,1.11951,1.11278,1.11432
2016-02-15 12:00:00,1.11433,1.1159,1.11356,1.11525
2016-02-15 16:00:00,1.11525,1.11795,1.11517,1.11735
2016-02-15 20:00:00,1.11735,1.11835,1.11465,1.11519
2016-02-16 00:00:00,1.1152,1.11736,1.1148,1.11709
2016-02-16 04:00:00,1.1171,1.1193,1.11562,1.11655
2016-02-16 08:00:00,1.11659,1.11836,1.11242,1.11388
2016-02-16 12:00:00,1.11387,1.11493,1.11241,1.11417
2016-02-16 16:00:00,1.11418,1.11461,1.11186,1.11301
2016-02-16 20:00:00,1.11301,1.11712,1.11298,1.11679
2016-02-17 00:00:00,1.1168,1.11789,1.11568,1.11603
2016-02-17 04:00:00,1.11603,1.11624,1.11238,1.11461
2016-02-17 08:00:00,1.1146,1.11499,1.11058,1.11399
2016-02-17 12:00:00,1.11398,1.11569,1.11186,1.11302
2016-02-17 16:00:00,1.11303,1.11395,1.11186,1.11328
2016-02-17 20:00:00,1.11327,1.11458,1.11294,1.11376
2016-02-18 00:00:00,1.11376,1.11495,1.11241,1.11337
2016-02-18 04:00:00,1.11337,1.11419,1.1083,1.10853
2016-02-18 08:00:00,1.10854,1.11085,1.10709,1.10917
2016-02-18 12:00:00,1.10918,1.11232,1.10873,1.10976
2016-02-18 16:00:00,1.10977,1.11282,1.10912,1.11233
2016-02-18 20:00:00,1.11232,1.11287,1.11157,1.11259
2016-02-19 00:00:00,1.1126,1.11394,1.11018,1.11038
2016-02-19 04:00:00,1.11039,1.11178,1.10771,1.11016
2016-02-19 08:00:00,1.11016,1.11302,1.10667,1.11262
2016-02-19 12:00:00,1.1126,1.11373,1.11204,1.11295
2016-02-19 16:00:00,1.11297,1.11331,1.11265,1.11273
2016-02-21 16:00:00,1.11089,1.11244,1.11089,1.1112
2016-02-21 20:00:00,1.11121,1.11209,1.11039,1.11091
2016-02-22 00:00:00,1.11092,1.11189,1.10811,1.10888
2016-02-22 04:00:00,1.10887,1.10928,1.10152,1.10274
2016-02-22 08:00:00,1.10275,1.10367,1.1003,1.10172
2016-02-22 12:00:00,1.10171,1.10349,1.1009,1.1025
2016-02-22 16:00:00,1.10248,1.10339,1.10204,1.1028
2016-02-22 20:00:00,1.10278,1.10488,1.10278,1.10432
2016-02-23 00:00:00,1.10432,1.10525,1.10206,1.10311
2016-02-23 04:00:00,1.10313,1.10327,1.099,1.10106
2016-02-23 08:00:00,1.10107,1.10377,1.09942,1.10147
2016-02-23 12:00:00,1.10147,1.10277,1.10048,1.10182
2016-02-23 16:00:00,1.10179,1.10253,1.10107,1.10138
2016-02-23 20:00:00,1.10139,1.1027,1.1,1.10161
2016-02-24 00:00:00,1.10161,1.10193,1.09909,1.10004
2016-02-24 04:00:00,1.10005,1.10013,1.09572,1.0977
2016-02-24 08:00:00,1.09771,1.10462,1.09741,1.10212
2016-02-24 12:00:00,1.10211,1.10317,1.1005,1.1007
2016-02-24 16:00:00,1.1007,1.10192,1.10048,1.10095
2016-02-24 20:00:00,1.10093,1.1032,1.10085,1.10316
2016-02-25 00:00:00,1.10316,1.10387,1.10119,1.10191
2016-02-25 04:00:00,1.10193,1.1045,1.10046,1.10355
2016-02-25 08:00:00,1.10355,1.10397,1.09866,1.10259
2016-02-25 12:00:00,1.10258,1.105,1.10212,1.10249
2016-02-25 16:00:00,1.10249,1.10456,1.10155,1.10421
2016-02-25 20:00:00,1.10422,1.10682,1.10422,1.10605
2016-02-26 00:00:00,1.10603,1.10665,1.10171,1.10208
2016-02-26 04:00:00,1.10209,1.10309,1.10049,1.10197
2016-02-26 08:00:00,1.10196,1.10196,1.09116,1.09309
2016-02-26 12:00:00,1.09311,1.09408,1.09159,1.09402
2016-02-26 16:00:00,1.09399,1.09401,1.09248,1.09292
2016-02-28 16:00:00,1.0912,1.09349,1.09115,1.09241
2016-02-28 20:00:00,1.09235,1.09377,1.09194,1.09338
2016-02-29 00:00:00,1.09338,1.09624,1.09194,1.09208
2016-02-29 04:00:00,1.09207,1.09259,1.08794,1.08897
2016-02-29 08:00:00,1.08898,1.08988,1.08593,1.08675
2016-02-29 12:00:00,1.08676,1.08921,1.08615,1.08787
2016-02-29 16:00:00,1.08788,1.08886,1.08704,1.08783
2016-02-29 20:00:00,1.08782,1.08893,1.08741,1.08816
2016-03-01 00:00:00,1.08816,1.08936,1.08583,1.08729
2016-03-01 04:00:00,1.08729,1.08851,1.08558,1.08786
2016-03-01 08:00:00,1.08787,1.0885,1.08341,1.08467
2016-03-01 12:00:00,1.08466,1.08728,1.08356,1.08676
2016-03-01 16:00:00,1.08676,1.08811,1.08626,1.08742
2016-03-01 20:00:00,1.08744,1.08766,1.08537,1.08579
2016-03-02 00:00:00,1.08581,1.08758,1.08468,1.08637
2016-03-02 04:00:00,1.08637,1.0874,1.08474,1.08565
2016-03-02 08:00:00,1.08565,1.08629,1.08254,1.08439
2016-03-02 12:00:00,1.0844,1.08726,1.08401,1.08658
2016-03-02 16:00:00,1.08656,1.08735,1.08633,1.087
2016-03-02 20:00:00,1.08703,1.08747,1.08556,1.08586
2016-03-03 00:00:00,1.08588,1.08765,1.08535,1.08756
2016-03-03 04:00:00,1.08761,1.09082,1.08631,1.09067
2016-03-03 08:00:00,1.09068,1.09728,1.08929,1.09465
2016-03-03 12:00:00,1.09466,1.09691,1.09329,1.09614
2016-03-03 16:00:00,1.09612,1.09642,1.09426,1.09509
2016-03-03 20:00:00,1.09509,1.09555,1.09351,1.09462
2016-03-04 00:00:00,1.0946,1.09567,1.09284,1.09384
2016-03-04 04:00:00,1.09383,1.09899,1.09383,1.09713
2016-03-04 08:00:00,1.09713,1.10435,1.09031,1.10097
2016-03-04 12:00:00,1.10098,1.1014,1.09897,1.10014
2016-03-04 16:00:00,1.10024,1.10126,1.10003,1.10028
2016-03-06 16:00:00,1.09884,1.09973,1.09879,1.09954
2016-03-06 20:00:00,1.09953,1.09971,1.09837,1.09898
2016-03-07 00:00:00,1.09898,1.09942,1.09441,1.09481
2016-03-07 04:00:00,1.09481,1.09725,1.094,1.09491
2016-03-07 08:00:00,1.09491,1.1012,1.09464,1.10034
2016-03-07 12:00:00,1.10035,1.10258,1.10027,1.10123
2016-03-07 16:00:00,1.10123,1.10208,1.10085,1.10176
2016-03-07 20:00:00,1.10176,1.10285,1.10115,1.10155
2016-03-08 00:00:00,1.10155,1.10447,1.10142,1.1028
2016-03-08 04:00:00,1.10281,1.10389,1.10016,1.10138
2016-03-08 08:00:00,1.10137,1.10579,1.1013,1.10269
2016-03-08 12:00:00,1.10269,1.10343,1.09935,1.10055
2016-03-08 16:00:00,1.10054,1.10114,1.09918,1.09957
2016-03-08 20:00:00,1.09959,1.09972,1.09673,1.09731
2016-03-09 00:00:00,1.09732,1.09895,1.09616,1.09763
2016-03-09 04:00:00,1.09762,1.09796,1.09549,1.09694
2016-03-09 08:00:00,1.09693,1.10294,1.0946,1.10209
2016-03-09 12:00:00,1.10208,1.10348,1.09969,1.10044
2016-03-09 16:00:00,1.10045,1.10061,1.09802,1.09825
2016-03-09 20:00:00,1.09824,1.0987,1.09702,1.09766
2016-03-10 00:00:00,1.09765,1.09821,1.09607,1.09635
2016-03-10 04:00:00,1.09634,1.09897,1.08436,1.08455
2016-03-10 08:00:00,1.08457,1.11944,1.08221,1.11586
2016-03-10 12:00:00,1.11591,1.12179,1.11478,1.11782
2016-03-10 16:00:00,1.11781,1.11941,1.117,1.11844
2016-03-10 20:00:00,1.11848,1.12096,1.11631,1.11676
2016-03-11 00:00:00,1.11676,1.11814,1.11044,1.11132
2016-03-11 04:00:00,1.11129,1.1145,1.10803,1.10982
2016-03-11 08:00:00,1.10983,1.11933,1.10871,1.11782
2016-03-11 12:00:00,1.11783,1.11802,1.11423,1.11504
2016-03-11 16:00:00,1.11503,1.11541,1.11458,1.11537
2016-03-13 16:00:00,1.11372,1.11757,1.11354,1.11651
2016-03-13 20:00:00,1.11649,1.1165,1.11481,1.11578
2016-03-14 00:00:00,1.11579,1.11665,1.11351,1.11418
2016-03-14 04:00:00,1.11418,1.11418,1.10987,1.11075
2016-03-14 08:00:00,1.11076,1.1135,1.10933,1.11059
2016-03-14 12:00:00,1.11062,1.11221,1.10778,1.10973
2016-03-14 16:00:00,1.10975,1.1108,1.10975,1.11003
2016-03-14 20:00:00,1.11005,1.11153,1.10935,1.11098
2016-03-15 00:00:00,1.11097,1.112,1.10832,1.11149
2016-03-15 04:00:00,1.11149,1.11204,1.10721,1.10967
2016-03-15 08:00:00,1.10968,1.11249,1.10815,1.11118
2016-03-15 12:00:00,1.11116,1.1117,1.10912,1.11081
2016-03-15 16:00:00,1.1108,1.11123,1.11039,1.11072
2016-03-15 20:00:00,1.11073,1.11122,1.10949,1.11009
2016-03-16 00:00:00,1.11009,1.11015,1.10842,1.10867
2016-03-16 04:00:00,1.10871,1.10976,1.10746,1.10901
2016-03-16 08:00:00,1.10905,1.10995,1.10578,1.10742
2016-03-16 12:00:00,1.10744,1.12427,1.10629,1.12307
2016-03-16 16:00:00,1.12305,1.12359,1.12083,1.12161
2016-03-16 20:00:00,1.12162,1.12296,1.12055,1.1222
2016-03-17 00:00:00,1.12221,1.12595,1.12163,1.12595
2016-03-17 04:00:00,1.12597,1.13425,1.12536,1.13263
2016-03-17 08:00:00,1.13264,1.13372,1.12785,1.13159
2016-03-17 12:00:00,1.1316,1.13309,1.13108,1.13181
2016-03-17 16:00:00,1.1318,1.13196,1.13103,1.13152
2016-03-17 20:00:00,1.1315,1.13368,1.13064,1.1319
2016-03-18 00:00:00,1.1319,1.13203,1.12753,1.12828
2016-03-18 04:00:00,1.12827,1.13019,1.12559,1.12755
2016-03-18 08:00:00,1.12755,1.1307,1.12749,1.12915
2016-03-18 12:00:00,1.12915,1.12924,1.12627,1.12749
2016-03-18 16:00:00,1.12746,1.12823,1.12683,1.12693
2016-03-20 16:00:00,1.12637,1.12808,1.12576,1.12744
2016-03-20 20:00:00,1.12746,1.12847,1.12715,1.12723
2016-03-21 00:00:00,1.12722,1.12777,1.12462,1.12499
2016-03-21 04:00:00,1.12499,1.12845,1.12355,1.12741
2016-03-21 08:00:00,1.1274,1.12802,1.12469,1.12597
2016-03-21 12:00:00,1.12594,1.12604,1.12343,1.12433
2016-03-21 16:00:00,1.12435,1.12478,1.12329,1.12348
2016-03-21 20:00:00,1.12348,1.12592,1.12295,1.1259
2016-03-22 00:00:00,1.12589,1.12601,1.12367,1.124
2016-03-22 04:00:00,1.124,1.12461,1.11881,1.12201
2016-03-22 08:00:00,1.12201,1.12383,1.12017,1.12271
2016-03-22 12:00:00,1.12272,1.12272,1.12042,1.1216
2016-03-22 16:00:00,1.12162,1.12248,1.12109,1.1221
2016-03-22 20:00:00,1.12208,1.1221,1.12089,1.12107
2016-03-23 00:00:00,1.12108,1.12108,1.11801,1.11898
2016-03-23 04:00:00,1.11896,1.12002,1.11808,1.11917
2016-03-23 08:00:00,1.11916,1.11955,1.11631,1.11748
2016-03-23 12:00:00,1.11749,1.11871,1.11593,1.11767
2016-03-23 16:00:00,1.11765,1.11852,1.11727,1.1178
2016-03-23 20:00:00,1.11779,1.11863,1.11637,1.11762
2016-03-24 00:00:00,1.11762,1.11778,1.11511,1.1161
2016-03-24 04:00:00,1.11608,1.11875,1.11442,1.11516
2016-03-24 08:00:00,1.11517,1.11718,1.11486,1.11625
2016-03-24 12:00:00,1.11624,1.11861,1.11619,1.11769
2016-03-24 16:00:00,1.11768,1.11812,1.11548,1.11644
2016-03-24 20:00:00,1.11647,1.11694,1.11533,1.11596
2016-03-25 00:00:00,1.11597,1.11693,1.11574,1.11626
2016-03-25 04:00:00,1.11626,1.11755,1.1156,1.11677
2016-03-25 08:00:00,1.11676,1.11702,1.11597,1.11632
2016-03-25 12:00:00,1.11632,1.11707,1.11609,1.11693
2016-03-25 16:00:00,1.11692,1.11701,1.11601,1.11622
2016-03-27 16:00:00,1.11604,1.11661,1.11558,1.11572
2016-03-27 20:00:00,1.11572,1.11647,1.11528,1.11631
2016-03-28 00:00:00,1.11631,1.11727,1.11598,1.11651
2016-03-28 04:00:00,1.11652,1.11731,1.11575,1.11647
2016-03-28 08:00:00,1.11648,1.122,1.11648,1.12081
2016-03-28 12:00:00,1.12083,1.12116,1.11891,1.11995
2016-03-28 16:00:00,1.11996,1.12019,1.11932,1.12007
2016-03-28 20:00:00,1.12007,1.12011,1.11843,1.1195
2016-03-29 00:00:00,1.1195,1.11986,1.11688,1.11762
2016-03-29 04:00:00,1.11763,1.12161,1.11723,1.12005
2016-03-29 08:00:00,1.12003,1.12252,1.11793,1.12024
2016-03-29 12:00:00,1.12024,1.13033,1.11959,1.12973
2016-03-29 16:00:00,1.12972,1.12973,1.12833,1.12891
2016-03-29 20:00:00,1.12891,1.13004,1.12863,1.12918
2016-03-30 00:00:00,1.12918,1.13306,1.12912,1.13283
2016-03-30 04:00:00,1.13282,1.13368,1.13089,1.13361
2016-03-30 08:00:00,1.13364,1.13651,1.13022,1.13297
2016-03-30 12:00:00,1.13295,1.13418,1.13152,1.13348
2016-03-30 16:00:00,1.13349,1.13437,1.13295,1.13326
2016-03-30 20:00:00,1.13325,1.13415,1.13105,1.13146
2016-03-31 00:00:00,1.13144,1.13439,1.13101,1.13437
2016-03-31 04:00:00,1.13438,1.13947,1.13375,1.13876
2016-03-31 08:00:00,1.13875,1.14119,1.13795,1.13897
2016-03-31 12:00:00,1.13895,1.13939,1.13772,1.13787
2016-03-31 16:00:00,1.13785,1.13839,1.13748,1.13784
2016-03-31 20:00:00,1.13782,1.13883,1.13667,1.13776
2016-04-01 00:00:00,1.13776,1.13901,1.13711,1.1382
2016-04-01 04:00:00,1.13825,1.14284,1.13821,1.1419
2016-04-01 08:00:00,1.14189,1.14378,1.13347,1.13844
2016-04-01 12:00:00,1.13843,1.14034,1.13809,1.13902
2016-04-01 16:00:00,1.13899,1.13988,1.13849,1.1394
2016-04-03 16:00:00,1.14,1.14003,1.13878,1.13944
2016-04-03 20:00:00,1.13945,1.14126,1.13866,1.13872
2016-04-04 00:00:00,1.13873,1.13958,1.13712,1.1374
2016-04-04 04:00:00,1.1374,1.13839,1.13573,1.13742
2016-04-04 08:00:00,1.13743,1.14095,1.13729,1.13855
2016-04-04 12:00:00,1.13855,1.14068,1.13826,1.13926
2016-04-04 16:00:00,1.13926,1.13981,1.13859,1.13865
2016-04-04 20:00:00,1.13864,1.14051,1.13857,1.13958
2016-04-05 00:00:00,1.13958,1.13958,1.13436,1.1357
2016-04-05 04:00:00,1.13568,1.13758,1.13506,1.13628
2016-04-05 08:00:00,1.1363,1.13984,1.13359,1.13785
2016-04-05 12:00:00,1.13783,1.14011,1.13723,1.13869
2016-04-05 16:00:00,1.13867,1.1387,1.1377,1.13804
2016-04-05 20:00:00,1.13803,1.13857,1.13655,1.13668
2016-04-06 00:00:00,1.13668,1.13737,1.13445,1.13573
2016-04-06 04:00:00,1.13573,1.1362,1.13267,1.13437
2016-04-06 08:00:00,1.13437,1.14311,1.1333,1.14278
2016-04-06 12:00:00,1.14278,1.14315,1.1392,1.13998
2016-04-06 16:00:00,1.13997,1.14047,1.13916,1.14005
2016-04-06 20:00:00,1.14004,1.14154,1.13929,1.13969
2016-04-07 00:00:00,1.13968,1.14538,1.13836,1.14059
